0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
193.47895142323776,191.9290545235076,192.2447357964643,185.84486347737493,187.71316035471665,193.5283764652265,190.17830770720678,178.73920953971268,183.96239900211518,192.72173316709222,183.78504495254361,177.76965779958485,166.6562728578788,175.9312948147863,183.47823953306903,178.1059188286525,180.2840126209547,180.97199689246474,191.05565584064118,199.0816771144022,207.287265294377,202.41729367637797,214.03673620022224,223.78998355472083,212.3784678273379,212.01043449599544,196.90078174831194,202.99177430472247,209.12325801033148,207.10372239350954,208.42537385983456,216.19363397790212,214.08263671384987,210.1682409023402,215.89388250602107,215.08474214372382,221.7451178705702,221.91275296373445,208.9844086953482,223.9446789402306,222.9987694582445,216.5376171387972,231.70918956069937,230.6596999921026,219.96659674775984,221.17511151347284,208.72059913938256,213.2691243284083,209.07351352187618,208.80149589285716,208.67249985030375,196.15572893123965,198.52570191477503,185.45074598038815,185.75951776172764,192.12186011020248,189.35711181382058,194.57001009588302,189.95443617221162,196.1030870636138,196.31116871179236,203.95094514327948,196.54313187841515,202.19499460003874,194.87457895086524,197.3052417678801,194.25114298406947,184.80635867556907,197.32498041106896,153.22491163012458,152.53947983298286,145.4662319438713,149.9590195127217,157.85109674894738,157.17450905379891,147.3155000513122,145.2565437657964,144.10876854904762,151.54065804192945,155.0547789081967,150.21655768014006,155.70251620857576
197.69959026614734,193.750244277126,195.09224445674354,185.9755787346063,187.65102479236927,185.69415419069747,182.7449651364297,190.21597951388387,184.7281841155293,193.20530748782252,185.84885403298426,180.4175950275358,192.113618216417,180.50206495662354,186.90492592767507,184.86655378189573,190.73466084097242,190.0346767080609,191.03526784877323,193.8193966137568,198.495441018896,212.47107461653349,221.3989102754659,213.30921859952545,206.81947626861694,193.319482543652,200.80098004853073,192.94863950563018,198.74565758835791,192.91359613799662,185.98700902332783,188.50289864211592,189.11493817158401,194.00759704398595,198.22010658851826,194.38831497130434,176.6259274046154,186.16286694977128,182.95853268681566,187.12025451187392,194.39604818250487,193.09131044891916,195.57636524014734,203.45890259983645,197.63700400369694,200.80490901703286,202.00781480354937,200.3814929319865,197.83242347703538,197.3024116174226,195.14149532602704,201.80389687393128,202.51248868061904,204.17327844036078,196.1975235144313,198.01792437912212,194.17704890190845,200.20514722307823,205.0084253376464,204.28265965306804,195.2728296053494,191.83679442145575,189.34553747024606,203.02808236174758,188.76896700757277,188.20222821612006,181.4528030954242,190.24041854168695,158.2252604769603,164.36697737666668,163.98273179861692,166.89496090630877,161.31443762518404,153.78955457393286,152.87243795,150.26531830653062,155.00699918297695,155.32610640384829,155.81329060158006,148.7700778411233,153.47767353435393,167.78389658401215
194.48238987933598,191.15201163475524,190.46797684713562,187.23899208266744,184.55580155393443,185.4306964154712,191.60003349318885,190.90127401216586,195.65542650861872,192.89288596321092,194.41998960765073,187.90697047308961,190.04073404973633,194.96113507497185,184.76766609644858,192.2591578437292,192.46210102387988,183.9517395703643,184.9157100904223,192.77621027103635,185.0811548396795,192.19142380320946,188.96872827399721,190.97614287733447,185.19127475366744,188.33184678501718,198.7892534267831,186.47246927732783,173.5356350969316,178.48353051057993,175.9894603225518,177.61263961046734,191.57513339487178,187.66668884008965,180.23969656921994,182.31076597975135,187.67448316766522,197.72605532416665,187.2169383735014,192.294867135,192.93203550829426,192.85718082151274,188.80158489408478,184.58513096323364,183.21092410328617,191.6284528811338,184.94398117644243,186.50428254568132,192.72687033724227,192.449042049375,190.45689625764075,203.03144385511774,207.83325833934123,197.50000729838888,189.17783654615212,197.11029740042792,201.87848913681145,198.280651706768,191.63474543758872,179.80416677561456,183.83620628324257,183.7722531584857,184.0893051646637,189.93043890966925,179.29157173682532,188.01211312780043,187.86819180274378,186.96770044296804,183.2832161300519,188.91972314808174,174.53730508871323,171.2197177583009,152.11371310846152,151.44534390771634,148.08226046033644,155.73087042504548,159.19852842777595,163.7229126186479,165.1252192971875,166.93960028686814,168.19249846870423,163.17153381710366
177.51944306436937,182.87718773942004,173.51274255362614,184.9079552608446,188.13473038755208,195.40852590387772,194.76364045570543,191.0742917111174,183.50581259536932,187.40571419241996,184.63920628416008,188.22321132873745,185.31704061512195,184.890715786338,182.96165979450888,181.24753442557142,181.0694327189756,185.80207138218006,180.42193510258025,192.05278459437156,187.0018409322151,186.67905430994927,165.44248773276152,190.29432188214287,190.07341841270656,193.46522894052148,178.70703008609937,188.94270015686047,192.0868012135556,192.60959138754367,198.1266367729519,197.75071073369014,188.40900734910113,188.8266005808072,194.799745873903,193.28759147606533,188.31125770198676,196.09244769256787,206.22120151567415,196.76594022417467,189.14800051027362,186.1909401605546,186.6281918803626,180.04055222112368,187.56335990821864,183.16641997173667,190.57473128670105,190.5561399011155,190.01639523203164,194.4776157771493,197.82084985094085,201.89937610805097,203.78656839802815,187.32959578123263,193.11521762837094,193.41555944231553,195.8331755064524,179.95306610387607,181.3765553310654,177.51565076471132,173.57147808680497,171.50668621058153,165.2408799483371,166.0551281805653,176.09894962451315,182.90713402555318,172.65860121532776,196.1086305018445,189.08005432559793,186.80903412379547,169.98815795710428,162.81514375409836,152.0363932663889,169.2989958620241,174.01323866498132,190.3013220167882,187.77995293745875,186.95896943437853,183.40486486423802,178.89760075236913,195.5283167486158,196.96933060284402
170.41388257802254,178.1071019874479,187.0736122720394,180.4837636630479,182.7970788183207,184.2025928529895,195.2743102320342,191.32032592849805,193.69491401534597,189.5660838001425,187.8891676103102,183.2039272452979,182.296964901222,179.37040707916572,175.6857799432584,176.50051378556086,172.62604277641697,177.23445305697692,188.34534716335403,172.84828780970804,182.34045392059485,181.54457389575535,202.11300578618716,186.53521908485519,190.84521220811288,190.76013489516058,193.5501130671363,202.73131397626764,196.9754913066605,193.3533318124859,195.00358307369297,194.54398973868655,192.0523422904984,192.32486557319876,192.37376183669244,198.68717972580546,204.2562664444912,200.80230481259414,189.52077749321126,195.62913080240133,190.31004160040416,193.7933528647489,198.753057759631,195.3480977608927,198.0248373275076,192.5375420490568,195.02394375626818,195.16601685779594,196.93238811585815,198.43530186079482,192.3064760108399,190.68102980600383,195.1151715234611,185.92429810564937,188.36175437076702,192.45381421837095,182.12899493232283,180.22416565556932,184.63065594130285,177.26303138976894,177.8060288972305,173.66292802309158,176.1220572654279,164.01189094314452,182.73363370291608,176.06578207482798,184.25425166374305,190.15009418517556,202.9211403170139,175.22234518068262,175.43647638765358,179.31762568298464,178.68622992857587,180.2673110588406,179.25295842742966,177.89332617344752,175.3207569109752,169.12375369141643,175.82571182359834,172.46696104933702,190.14638579603397,187.89759668429448
206.20048421519732,188.79124512361895,198.53008013288616,195.95361137806088,194.05026043423246,183.14599963385825,194.67936815508554,185.8391754965593,195.0017717259108,183.22558480680144,183.53346876591988,174.1397590637141,177.75450536581633,173.72667196999436,175.81071678597004,172.7034859532297,181.25844679277324,192.35296734436662,193.3005610724478,191.7347419849543,190.6117048515942,202.19222555465313,203.46754791165037,201.290840119471,203.9232448491443,202.17679283087207,214.15427096881103,204.67581361506657,199.40978217343866,192.28050753264523,198.41596203856312,195.26277396866328,200.03211245128827,198.44986683522768,196.67142063580283,205.93875469968847,207.326491468847,212.0233302495807,202.9563535301695,202.3102290251664,205.35436520836922,203.42335056783952,202.51790761505848,198.59260002030524,192.30992668178502,197.59816544021618,189.55609569757132,192.1381187405302,181.75124442360584,179.4040721602651,182.1663018166216,187.08531953318243,189.723398800361,197.0390928975859,197.52391098603837,195.13420110649747,197.96534197831346,191.6021228237733,193.96418612330135,184.97876472842773,183.57862191047118,187.60339667325695,180.61101181503386,192.0235831585323,186.6907221581922,182.3649664809688,187.29857277657342,199.36353444238532,187.95196355933913,185.17148512372438,179.57761565891758,181.1387374998973,170.0699764335093,168.40192654012108,160.97123817984965,163.3105769461556,161.16556308102648,167.10222181255682,172.57841176826,167.612601946759,175.4723703596591,179.7951542942769
215.73943309326566,210.1317445403215,199.00454186607448,198.3208350623463,188.48984374297092,200.4779910182662,193.74016283292838,188.02659665886378,185.33621582951568,192.07867452775002,187.28966185002824,185.31995868406182,165.59950568584867,183.94901496807566,185.11633673924956,175.32619701143886,178.56253261204247,199.9313879065026,206.8568103518172,209.6679631502381,206.12016195148388,198.66943133768623,199.68704367627453,209.92452729444446,203.4423341498459,207.71567564369693,210.61780910106089,214.87148385364696,194.84381065912478,203.86211842108915,202.9186965978803,201.5957667991648,207.05762959108063,209.67005969789471,210.021831705518,219.88223566703041,216.5267629898,212.402144692542,211.7920279123513,206.9185533154402,202.4604154538773,194.59549172831422,194.07657895452587,187.25203281224546,183.74478270190863,194.17405035013667,190.10582331428918,188.8874656156264,184.72942500183893,184.76157410432847,189.87430906944132,196.68904832398215,186.5647827731998,186.7004132170539,195.8870994432411,185.33568657362304,184.59787628379252,191.68250178952596,192.93282027573125,199.82972979452285,201.49920288031018,191.6631031512715,192.86987793977374,193.90404787923532,190.5449424579487,191.70297028783406,195.57931545197476,194.7948147057121,196.07230719067942,198.78481016990878,176.0682734571675,175.57974926241522,159.0425829917757,165.91039735652913,168.5172195763277,177.2435868622248,186.44105098159204,178.16788588948717,177.91777281707985,179.45409031047222,180.86122896045583,171.94120946827158
183.31389274408576,192.39377944382053,189.8253238658747,185.996203879842,184.36190908978494,192.2640768814724,186.52211898572543,186.95994437331447,179.13314758751898,184.70421176829558,191.82767896210734,188.46770760310793,191.5844876433402,194.17724553819878,195.06781518918308,195.44002991158655,191.35223765981996,189.86734452179107,204.08151507696215,206.06309442055047,205.66166602410337,201.544901126166,191.3360898314446,195.8077323193493,199.74467246337522,214.93032478809306,212.90524782742384,211.91407463125836,219.78941025352614,213.73913387048563,201.8411398751331,210.65480739487862,219.79846268045236,211.11846178835583,213.6704186451904,216.55818841992982,207.4474181718486,202.69687212296841,216.74372169568184,207.59014864535857,194.22554577841282,208.79563860507952,194.39469643778185,193.05807729202604,201.31554503968496,191.43255794115166,202.03960990837084,202.42904670531337,202.01265806579315,195.67059631313379,200.21956694224733,204.1680754069157,211.05868198653303,199.4008242563814,195.84412772498305,187.53283091132698,194.41163821557285,192.08748862967252,193.6801340919096,210.15117607456597,207.51412573813778,205.1220844085359,207.689233654127,207.14894011717095,198.25740662166078,194.7976749132902,205.38459559664798,202.9190268782055,209.76873533146596,199.13691283686074,175.80204683695436,176.26554403095682,169.46510530165625,186.6181754143309,183.82141838664154,178.18402922473564,171.01294987003322,173.07782163322858,176.64713035145266,170.7793168664624,150.97773521394285,163.9598912612384
189.8441354305477,188.6527928721739,194.26822000564087,189.6429828475607,183.37601015912657,166.6000333927193,172.9483450158594,175.45522646821166,168.8521744001998,175.85004272311454,181.65181290679482,188.0081253151692,186.5079111092197,188.61294061023727,196.28094735208649,188.75797980250601,194.07260564814754,191.35112360043314,193.33293027685875,189.6895016158456,187.7631912993204,195.1013809651356,197.9386944295927,186.7731333585935,205.44548630720004,210.22473135563223,216.54430307334567,207.83212439959965,202.2881964994019,208.92711877693787,203.6690731723647,211.52825227662714,196.2082316942395,211.5470260767931,209.29210989711365,201.16116313154566,207.67473232080354,196.5866341605274,196.59394665387467,212.68591234832772,206.79858371630067,204.62434520890363,207.32948247287914,209.1043156918573,207.374764441587,211.01434636107308,205.94466761336372,206.5857548022034,197.2212255881968,198.1218713860113,202.1273508538983,204.53747234404474,206.78527313422597,193.6388428153724,197.73125409951953,189.5376871030452,191.49724276328354,195.9941563029887,203.9107747095534,208.97814547619572,211.1215696714721,207.55831242954025,198.71510521054546,204.77728374952758,203.05995253342365,201.90075712454643,201.95384095570225,207.03936337075265,213.8341827675,197.81804874150856,179.00269413992595,181.73844131049435,177.70789579344827,160.53795119980484,164.47601631988655,161.62385157347924,164.21419488995008,166.33147819094555,166.6910914335654,153.57572799407822,160.12885345266477,150.09702265580745
211.6467055773842,199.38773088263844,199.38755175298868,197.8661251793107,198.1739790092907,193.19289499749777,186.61191754035994,180.63508674654588,188.29139026290477,184.0339203832975,191.81481522824097,205.67164986550432,208.51815936812756,199.02549217417183,200.23448151863593,200.1777208352657,197.0408466974877,197.97746771224962,201.55242947938385,210.85303182243095,212.7538958955105,206.69159078817978,205.37845560541496,217.0186574616495,212.13115158815322,207.1536370772915,195.43647578336723,198.9349397180217,195.09379912904495,195.1499504364726,200.11473349595835,199.09402872526852,193.47165798680714,198.26415652594213,197.7258112581568,201.03630163092188,191.90983791554814,204.69975583712474,210.7374052072857,198.09184784498586,203.81195507750164,200.78229091393806,205.29613573161626,210.7488910791898,200.01066859984726,195.5546064845943,202.49876650326846,193.12688857140193,191.19488840057815,191.6951268970492,197.97770829948558,194.2465128905115,198.91007404959862,191.2311146191426,188.7719636810181,200.0559697033748,197.5538275404062,202.79490429736578,211.46833172548074,216.39496449392814,212.2297431733996,197.7685418879578,208.56619319348522,215.83984388508873,215.6597017695075,218.31936315315676,210.93442587374122,211.78060537775383,217.37606970697024,198.03942084631578,181.1338708192707,172.30127518067007,160.07110550031445,156.218465845379,153.24685252884467,153.61358505833718,154.66837046805,151.30916516341952,159.1884083581607,151.982624997451,141.97663525112068,156.29625699121496
