Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID
28096,,Spot,1,Image 1,116,1001433804,1863888
29120,,Spot,1,Image 1,116,1001844879,1863959
29916,,Spot,1,Image 1,116,1001793721,1864065
39544,,Spot,1,Image 1,116,1001108915,1864073
33200,,Spot,1,Image 1,116,1001582324,1864087
31288,,Spot,1,Image 1,116,1001523831,1864130
39108,,Spot,1,Image 1,116,1001108958,1864142
32668,,Spot,1,Image 1,116,1001109002,1864176
30516,,Spot,1,Image 1,116,1001158314,1864192
25832,,Spot,1,Image 1,116,1001723718,1864219
28160,,Spot,1,Image 1,116,1001666117,1864229
30388,,Spot,1,Image 1,116,1001109104,1864244
30248,,Spot,1,Image 1,116,1001109146,1864276
30976,,Spot,1,Image 1,116,1001576001,1864320
23156,,Spot,1,Image 1,116,1001130700,1864481
21360,,Spot,1,Image 1,116,,1864486
38956,,Spot,1,Image 1,116,1001582822,1864490
26492,,Spot,1,Image 1,116,1001595831,1864544
24592,,Spot,1,Image 1,116,,1864573
25368,,Spot,1,Image 1,116,1001282372,1864593
36144,,Spot,1,Image 1,116,1001109538,1864605
26456,,Spot,1,Image 1,116,1001165762,1864622
29396,,Spot,1,Image 1,116,1001711345,1864652
30284,,Spot,1,Image 1,116,1001537238,1864663
25960,,Spot,1,Image 1,116,1001193006,1864668
22924,,Spot,1,Image 1,116,,1864726
26252,,Spot,1,Image 1,116,1001776487,1866063
30596,,Spot,1,Image 1,116,1001111580,1866281
32348,,Spot,1,Image 1,116,1001624050,1866831
29584,,Spot,1,Image 1,116,1001700976,1866933
27960,,Spot,1,Image 1,116,1001745710,1867063
32940,,Spot,1,Image 1,116,1001209582,1867156
29744,,Spot,1,Image 1,116,1001498439,1867205
28712,,Spot,1,Image 1,116,1001823027,1867317
34056,,Spot,1,Image 1,116,1001112749,1867330
36068,,Spot,1,Image 1,116,1001495082,1867374
32036,,Spot,1,Image 1,116,1001285396,1867387
35512,,Spot,1,Image 1,116,1001681960,1867432
34652,,Spot,1,Image 1,116,1001777972,1867490
30980,,Spot,1,Image 1,116,1001573009,1867649
42200,,Spot,1,Image 1,116,1001752668,1867690
38264,,Spot,1,Image 1,116,1001797744,1867904
34428,,Spot,1,Image 1,116,1001508526,1867944
40104,,Spot,1,Image 1,116,1001702303,1868214
41552,,Spot,1,Image 1,116,1001502485,1868227
26304,,Spot,1,Image 1,116,1001113875,1868273
35716,,Spot,1,Image 1,116,1001663898,1868296
35980,,Spot,1,Image 1,116,1001804646,1868309
31180,,Spot,1,Image 1,116,1001113909,1868315
31192,,Spot,1,Image 1,116,1001651247,1868339
39996,,Spot,1,Image 1,116,1001113935,1868343
35164,,Spot,1,Image 1,116,1001142234,1868355
35816,,Spot,1,Image 1,116,1001625632,1868367
31960,,Spot,1,Image 1,116,1001593319,1868378
33336,,Spot,1,Image 1,116,1001836777,1868386
31780,,Spot,1,Image 1,116,1001830620,1868424
26768,,Spot,1,Image 1,116,1001740745,1868436
31996,,Spot,1,Image 1,116,1001534688,1868453
54888,,Spot,1,Image 1,116,1001114212,1868479
30216,,Spot,1,Image 1,116,1001306921,1868487
34892,,Spot,1,Image 1,116,1001753521,1868501
33780,,Spot,1,Image 1,116,1001489972,1868504
37120,,Spot,1,Image 1,116,1001554313,1868548
29864,,Spot,1,Image 1,116,1001868573,1868573
34148,,Spot,1,Image 1,116,1001405525,1868574
44628,,Spot,1,Image 1,116,1001613011,1868580
37268,,Spot,1,Image 1,116,1001114259,1868585
34880,,Spot,1,Image 1,116,1001306967,1868587
37800,,Spot,1,Image 1,116,1001554356,1868599
34648,,Spot,1,Image 1,116,1001483735,1868603
38500,,Spot,1,Image 1,116,1001619476,1868604
33076,,Spot,1,Image 1,116,1001696188,1868611
32504,,Spot,1,Image 1,116,1001824977,1868613
36108,,Spot,1,Image 1,116,1001811402,1868619
35228,,Spot,1,Image 1,116,1001792419,1869054
41040,,Spot,1,Image 1,116,1001114859,1869111
43088,,Spot,1,Image 1,116,1001419573,1869115
48136,,Spot,1,Image 1,116,1001735158,1869127
49936,,Spot,1,Image 1,116,1001114914,1869166
46648,,Spot,1,Image 1,116,1001779653,1869171
52924,,Spot,1,Image 1,116,1001114932,1869176
30204,,Spot,1,Image 1,116,1001128992,1869199
40880,,Spot,1,Image 1,116,1001728974,1869203
53240,,Spot,1,Image 1,116,1001114996,1869221
40572,,Spot,1,Image 1,116,1001786169,1869224
32152,,Spot,1,Image 1,116,1001792599,1869232
25552,,Spot,1,Image 1,117,1001805637,1869322
26388,,Spot,1,Image 1,117,1001226103,1869730
27784,,Spot,1,Image 1,117,1001433804,1870188
29952,,Spot,1,Image 1,117,1001844879,1870256
32656,,Spot,1,Image 1,117,1001793721,1870356
38280,,Spot,1,Image 1,117,1001108915,1870366
32012,,Spot,1,Image 1,117,1001582324,1870369
31744,,Spot,1,Image 1,117,1001523831,1870425
37412,,Spot,1,Image 1,117,1001108958,1870435
29336,,Spot,1,Image 1,117,1001109002,1870469
23468,,Spot,1,Image 1,117,1001723718,1870513
28156,,Spot,1,Image 1,117,1001666117,1870531
29452,,Spot,1,Image 1,117,1001109104,1870543
32020,,Spot,1,Image 1,117,1001109146,1870568
30700,,Spot,1,Image 1,117,1001576001,1870619
26652,,Spot,1,Image 1,117,1001109419,1870787
24108,,Spot,1,Image 1,117,1001130700,1870788
22336,,Spot,1,Image 1,117,,1870792
32408,,Spot,1,Image 1,117,1001582822,1870798
18132,,Spot,1,Image 1,117,,1870826
26288,,Spot,1,Image 1,117,1001595831,1870858
22092,,Spot,1,Image 1,117,,1870872
27304,,Spot,1,Image 1,117,1001282372,1870914
30984,,Spot,1,Image 1,117,1001109538,1870923
28704,,Spot,1,Image 1,117,1001165762,1870948
32412,,Spot,1,Image 1,117,1001711345,1870969
32316,,Spot,1,Image 1,117,1001537238,1870985
26476,,Spot,1,Image 1,117,1001193006,1870990
21600,,Spot,1,Image 1,117,,1871038
26124,,Spot,1,Image 1,117,1001776487,1872373
30368,,Spot,1,Image 1,117,1001111580,1872579
28240,,Spot,1,Image 1,117,1001624050,1873121
31424,,Spot,1,Image 1,117,1001700976,1873254
25968,,Spot,1,Image 1,117,1001745710,1873385
32600,,Spot,1,Image 1,117,1001209582,1873469
32484,,Spot,1,Image 1,117,1001498439,1873514
32344,,Spot,1,Image 1,117,1001823027,1873647
27300,,Spot,1,Image 1,117,1001112749,1873663
39100,,Spot,1,Image 1,117,1001495082,1873701
32836,,Spot,1,Image 1,117,1001285396,1873714
33044,,Spot,1,Image 1,117,1001681960,1873757
38912,,Spot,1,Image 1,117,1001777972,1873822
28864,,Spot,1,Image 1,117,1001573009,1873991
47584,,Spot,1,Image 1,117,1001752668,1874037
39360,,Spot,1,Image 1,117,1001797744,1874249
31972,,Spot,1,Image 1,117,1001508526,1874283
33144,,Spot,1,Image 1,117,1001702303,1874542
35052,,Spot,1,Image 1,117,1001502485,1874554
32244,,Spot,1,Image 1,117,1001113875,1874591
37236,,Spot,1,Image 1,117,1001663898,1874612
32992,,Spot,1,Image 1,117,1001804646,1874624
31088,,Spot,1,Image 1,117,1001113909,1874630
31476,,Spot,1,Image 1,117,1001651247,1874659
39356,,Spot,1,Image 1,117,1001113935,1874669
37468,,Spot,1,Image 1,117,1001142234,1874678
35768,,Spot,1,Image 1,117,1001625632,1874697
31360,,Spot,1,Image 1,117,1001593319,1874703
35688,,Spot,1,Image 1,117,1001836777,1874713
34416,,Spot,1,Image 1,117,1001778889,1874737
32744,,Spot,1,Image 1,117,1001830620,1874747
28228,,Spot,1,Image 1,117,1001740745,1874751
36044,,Spot,1,Image 1,117,1001534688,1874768
63580,,Spot,1,Image 1,117,1001114212,1874788
30960,,Spot,1,Image 1,117,1001306921,1874792
34608,,Spot,1,Image 1,117,1001753521,1874807
30668,,Spot,1,Image 1,117,1001451602,1874811
54852,,Spot,1,Image 1,117,1001114996,1874844
36604,,Spot,1,Image 1,117,1001554313,1874854
29696,,Spot,1,Image 1,117,1001868573,1874878
36632,,Spot,1,Image 1,117,1001405525,1874879
45428,,Spot,1,Image 1,117,1001613011,1874885
40504,,Spot,1,Image 1,117,1001114259,1874887
33328,,Spot,1,Image 1,117,1001306967,1874888
34632,,Spot,1,Image 1,117,1001554356,1874902
33688,,Spot,1,Image 1,117,1001619476,1874908
32596,,Spot,1,Image 1,117,1001483735,1874909
32464,,Spot,1,Image 1,117,1001824977,1874914
31244,,Spot,1,Image 1,117,1001811402,1874919
29724,,Spot,1,Image 1,117,1001696188,1874920
39656,,Spot,1,Image 1,117,1001792419,1875357
41960,,Spot,1,Image 1,117,1001114859,1875414
43736,,Spot,1,Image 1,117,1001419573,1875418
48244,,Spot,1,Image 1,117,1001735158,1875430
46424,,Spot,1,Image 1,117,1001114914,1875463
44968,,Spot,1,Image 1,117,1001779653,1875467
55836,,Spot,1,Image 1,117,1001114932,1875473
38116,,Spot,1,Image 1,117,1001128992,1875496
38796,,Spot,1,Image 1,117,1001728974,1875500
33960,,Spot,1,Image 1,117,1001786169,1875526
31596,,Spot,1,Image 1,117,1001792599,1875535
29852,,Spot,1,Image 1,118,1001805637,1875626
25052,,Spot,1,Image 1,118,1001226103,1876042
26956,,Spot,1,Image 1,118,1001433804,1876501
29432,,Spot,1,Image 1,118,1001844879,1876569
35944,,Spot,1,Image 1,118,1001793721,1876679
41032,,Spot,1,Image 1,118,1001108915,1876687
34492,,Spot,1,Image 1,118,1001582324,1876696
34556,,Spot,1,Image 1,118,1001523831,1876759
34496,,Spot,1,Image 1,118,1001108958,1876767
32008,,Spot,1,Image 1,118,1001109002,1876802
23116,,Spot,1,Image 1,118,1001723718,1876855
28020,,Spot,1,Image 1,118,1001666117,1876865
30412,,Spot,1,Image 1,118,1001109104,1876884
33676,,Spot,1,Image 1,118,1001109146,1876915
31720,,Spot,1,Image 1,118,1001576001,1876959
28416,,Spot,1,Image 1,118,1001109419,1877121
21752,,Spot,1,Image 1,118,,1877122
22372,,Spot,1,Image 1,118,1001130700,1877123
30536,,Spot,1,Image 1,118,1001582822,1877136
26256,,Spot,1,Image 1,118,1001109487,1877169
20156,,Spot,1,Image 1,118,,1877173
26760,,Spot,1,Image 1,118,1001595831,1877205
18696,,Spot,1,Image 1,118,,1877229
27272,,Spot,1,Image 1,118,1001282372,1877263
35436,,Spot,1,Image 1,118,1001109538,1877266
31264,,Spot,1,Image 1,118,1001165762,1877294
26712,,Spot,1,Image 1,118,1001711345,1877320
29744,,Spot,1,Image 1,118,1001537238,1877340
28136,,Spot,1,Image 1,118,1001193006,1877343
21340,,Spot,1,Image 1,118,,1877382
18476,,Spot,1,Image 1,118,,1877395
26444,,Spot,1,Image 1,118,1001776487,1878799
30392,,Spot,1,Image 1,118,1001111580,1879028
29028,,Spot,1,Image 1,118,1001624050,1879602
28652,,Spot,1,Image 1,118,1001700976,1879742
26668,,Spot,1,Image 1,118,1001745710,1879877
28660,,Spot,1,Image 1,118,1001209582,1879967
28564,,Spot,1,Image 1,118,1001498439,1880011
28756,,Spot,1,Image 1,118,1001823027,1880146
29224,,Spot,1,Image 1,118,1001112749,1880161
33712,,Spot,1,Image 1,118,1001495082,1880203
30992,,Spot,1,Image 1,118,1001285396,1880219
32508,,Spot,1,Image 1,118,1001681960,1880266
33336,,Spot,1,Image 1,118,1001777972,1880323
31204,,Spot,1,Image 1,118,1001573009,1880475
47968,,Spot,1,Image 1,118,1001752668,1880512
36856,,Spot,1,Image 1,118,1001797744,1880741
33408,,Spot,1,Image 1,118,1001508526,1880771
39936,,Spot,1,Image 1,118,1001702303,1881057
39508,,Spot,1,Image 1,118,1001502485,1881068
32736,,Spot,1,Image 1,118,1001836631,1881091
30432,,Spot,1,Image 1,118,1001113875,1881111
33684,,Spot,1,Image 1,118,1001663898,1881133
30876,,Spot,1,Image 1,118,1001804646,1881153
30532,,Spot,1,Image 1,118,1001113909,1881161
30632,,Spot,1,Image 1,118,1001651247,1881188
36292,,Spot,1,Image 1,118,1001113935,1881197
35988,,Spot,1,Image 1,118,1001142234,1881210
34776,,Spot,1,Image 1,118,1001625632,1881219
31216,,Spot,1,Image 1,118,1001593319,1881221
33156,,Spot,1,Image 1,118,1001836777,1881230
34836,,Spot,1,Image 1,118,1001778889,1881262
36624,,Spot,1,Image 1,118,1001830620,1881267
31416,,Spot,1,Image 1,118,1001740745,1881282
34696,,Spot,1,Image 1,118,1001534688,1881294
59224,,Spot,1,Image 1,118,1001114212,1881323
29332,,Spot,1,Image 1,118,1001306921,1881332
32992,,Spot,1,Image 1,118,1001753521,1881341
33612,,Spot,1,Image 1,118,1001489972,1881349
31396,,Spot,1,Image 1,118,1001451602,1881357
53500,,Spot,1,Image 1,118,1001114996,1881383
35596,,Spot,1,Image 1,118,1001554313,1881399
33996,,Spot,1,Image 1,118,1001405525,1881434
45072,,Spot,1,Image 1,118,1001613011,1881435
39484,,Spot,1,Image 1,118,1001114259,1881438
39148,,Spot,1,Image 1,118,1001554356,1881453
36936,,Spot,1,Image 1,118,1001619476,1881457
32536,,Spot,1,Image 1,118,1001824977,1881462
39636,,Spot,1,Image 1,118,1001811402,1881469
34044,,Spot,1,Image 1,118,1001696188,1881470
34448,,Spot,1,Image 1,118,1001792419,1881934
41764,,Spot,1,Image 1,118,1001114859,1881990
40696,,Spot,1,Image 1,118,1001419573,1881997
49460,,Spot,1,Image 1,118,1001735158,1882012
46920,,Spot,1,Image 1,118,1001114914,1882051
45228,,Spot,1,Image 1,118,1001779653,1882053
57716,,Spot,1,Image 1,118,1001114932,1882061
35680,,Spot,1,Image 1,118,1001128992,1882084
37896,,Spot,1,Image 1,118,1001728974,1882088
40920,,Spot,1,Image 1,118,1001786169,1882109
37712,,Spot,1,Image 1,118,1001792599,1882117
33176,,Spot,1,Image 1,119,1001805637,1882203
27596,,Spot,1,Image 1,119,1001844263,1882488
26804,,Spot,1,Image 1,119,1001882544,1882544
24104,,Spot,1,Image 1,119,1001226103,1882614
28836,,Spot,1,Image 1,119,1001433804,1883061
28808,,Spot,1,Image 1,119,1001844879,1883122
29768,,Spot,1,Image 1,119,1001793721,1883221
41760,,Spot,1,Image 1,119,1001108915,1883225
33276,,Spot,1,Image 1,119,1001582324,1883236
35264,,Spot,1,Image 1,119,1001523831,1883293
39864,,Spot,1,Image 1,119,1001108958,1883301
30940,,Spot,1,Image 1,119,1001109002,1883341
29620,,Spot,1,Image 1,119,1001158314,1883352
23008,,Spot,1,Image 1,119,1001653353,1883375
25816,,Spot,1,Image 1,119,1001723718,1883380
26408,,Spot,1,Image 1,119,1001666117,1883392
30660,,Spot,1,Image 1,119,1001109104,1883408
30228,,Spot,1,Image 1,119,1001109146,1883441
28492,,Spot,1,Image 1,119,1001576001,1883486
19564,,Spot,1,Image 1,119,,1883663
29536,,Spot,1,Image 1,119,1001109419,1883664
22704,,Spot,1,Image 1,119,1001130700,1883667
34988,,Spot,1,Image 1,119,1001582822,1883679
24536,,Spot,1,Image 1,119,1001109487,1883707
27380,,Spot,1,Image 1,119,1001595831,1883741
22660,,Spot,1,Image 1,119,,1883753
26140,,Spot,1,Image 1,119,1001282372,1883793
35220,,Spot,1,Image 1,119,1001109538,1883802
28776,,Spot,1,Image 1,119,1001165762,1883824
29328,,Spot,1,Image 1,119,1001711345,1883847
29940,,Spot,1,Image 1,119,1001537238,1883865
29064,,Spot,1,Image 1,119,1001193006,1883871
21808,,Spot,1,Image 1,119,,1883922
27440,,Spot,1,Image 1,119,1001776487,1885300
30216,,Spot,1,Image 1,119,1001111580,1885511
30516,,Spot,1,Image 1,119,1001624050,1886060
31072,,Spot,1,Image 1,119,1001700976,1886205
25424,,Spot,1,Image 1,119,1001745710,1886340
31056,,Spot,1,Image 1,119,1001209582,1886441
30576,,Spot,1,Image 1,119,1001498439,1886497
28252,,Spot,1,Image 1,119,1001823027,1886608
30464,,Spot,1,Image 1,119,1001112749,1886624
34496,,Spot,1,Image 1,119,1001495082,1886665
33496,,Spot,1,Image 1,119,1001285396,1886686
38220,,Spot,1,Image 1,119,1001681960,1886733
34840,,Spot,1,Image 1,119,1001777972,1886801
31796,,Spot,1,Image 1,119,1001573009,1886955
45016,,Spot,1,Image 1,119,1001752668,1887005
36636,,Spot,1,Image 1,119,1001797744,1887222
33072,,Spot,1,Image 1,119,1001508526,1887258
40792,,Spot,1,Image 1,119,1001702303,1887529
33084,,Spot,1,Image 1,119,1001113875,1887587
34740,,Spot,1,Image 1,119,1001663898,1887604
33944,,Spot,1,Image 1,119,1001804646,1887624
30056,,Spot,1,Image 1,119,1001113909,1887627
28772,,Spot,1,Image 1,119,1001651247,1887658
42800,,Spot,1,Image 1,119,1001113935,1887661
35016,,Spot,1,Image 1,119,1001142234,1887680
33540,,Spot,1,Image 1,119,1001625632,1887689
31852,,Spot,1,Image 1,119,1001593319,1887694
31472,,Spot,1,Image 1,119,1001836777,1887708
34920,,Spot,1,Image 1,119,1001778889,1887739
25636,,Spot,1,Image 1,119,1001740745,1887764
31516,,Spot,1,Image 1,119,1001534688,1887776
64464,,Spot,1,Image 1,119,1001114212,1887802
28144,,Spot,1,Image 1,119,1001306921,1887808
35172,,Spot,1,Image 1,119,1001489972,1887820
32584,,Spot,1,Image 1,119,1001753521,1887821
30740,,Spot,1,Image 1,119,1001451602,1887830
36296,,Spot,1,Image 1,119,1001554313,1887869
34228,,Spot,1,Image 1,119,1001405525,1887907
44464,,Spot,1,Image 1,119,1001613011,1887908
36352,,Spot,1,Image 1,119,1001114259,1887911
34488,,Spot,1,Image 1,119,1001306967,1887912
37648,,Spot,1,Image 1,119,1001483735,1887919
38044,,Spot,1,Image 1,119,1001619476,1887929
41900,,Spot,1,Image 1,119,1001554356,1887930
33272,,Spot,1,Image 1,119,1001824977,1887938
40068,,Spot,1,Image 1,119,1001811402,1887943
31976,,Spot,1,Image 1,119,1001696188,1887946
37480,,Spot,1,Image 1,119,1001792419,1888396
38848,,Spot,1,Image 1,119,1001114859,1888450
42116,,Spot,1,Image 1,119,1001419573,1888456
51868,,Spot,1,Image 1,119,1001735158,1888468
51284,,Spot,1,Image 1,119,1001114914,1888504
53708,,Spot,1,Image 1,119,1001779653,1888507
48424,,Spot,1,Image 1,119,1001114932,1888512
40456,,Spot,1,Image 1,119,1001128992,1888540
39308,,Spot,1,Image 1,119,1001728974,1888546
55908,,Spot,1,Image 1,119,1001114996,1888565
40196,,Spot,1,Image 1,119,1001786169,1888569
37792,,Spot,1,Image 1,119,1001792599,1888577
29080,,Spot,1,Image 1,120,1001805637,1888665
29464,,Spot,1,Image 1,120,1001882544,1889010
23984,,Spot,1,Image 1,120,1001226103,1889071
26404,,Spot,1,Image 1,120,1001433804,1889497
28564,,Spot,1,Image 1,120,1001844879,1889559
38184,,Spot,1,Image 1,120,1001108915,1889677
32500,,Spot,1,Image 1,120,1001793721,1889678
37212,,Spot,1,Image 1,120,1001582324,1889692
36424,,Spot,1,Image 1,120,1001523831,1889734
37788,,Spot,1,Image 1,120,1001108958,1889742
31096,,Spot,1,Image 1,120,1001109002,1889778
25868,,Spot,1,Image 1,120,1001723718,1889824
26976,,Spot,1,Image 1,120,1001653353,1889825
30768,,Spot,1,Image 1,120,1001109104,1889843
30484,,Spot,1,Image 1,120,1001109146,1889885
27516,,Spot,1,Image 1,120,1001576001,1889925
21268,,Spot,1,Image 1,120,,1890084
22108,,Spot,1,Image 1,120,1001130700,1890088
34632,,Spot,1,Image 1,120,1001582822,1890095
24696,,Spot,1,Image 1,120,1001109487,1890126
27704,,Spot,1,Image 1,120,1001595831,1890156
21000,,Spot,1,Image 1,120,,1890169
32972,,Spot,1,Image 1,120,1001109538,1890216
28472,,Spot,1,Image 1,120,1001165762,1890240
28076,,Spot,1,Image 1,120,1001711345,1890260
33024,,Spot,1,Image 1,120,1001537238,1890269
29492,,Spot,1,Image 1,120,1001193006,1890281
21084,,Spot,1,Image 1,120,,1890334
25900,,Spot,1,Image 1,120,1001776487,1891676
30268,,Spot,1,Image 1,120,1001111580,1891869
26376,,Spot,1,Image 1,120,1001624050,1892398
31744,,Spot,1,Image 1,120,1001700976,1892530
26628,,Spot,1,Image 1,120,1001745710,1892665
32168,,Spot,1,Image 1,120,1001209582,1892753
33024,,Spot,1,Image 1,120,1001498439,1892800
31140,,Spot,1,Image 1,120,1001823027,1892918
28244,,Spot,1,Image 1,120,1001112749,1892932
37260,,Spot,1,Image 1,120,1001495082,1892972
31596,,Spot,1,Image 1,120,1001285396,1892979
31844,,Spot,1,Image 1,120,1001681960,1893037
35140,,Spot,1,Image 1,120,1001777972,1893096
31388,,Spot,1,Image 1,120,1001573009,1893263
49392,,Spot,1,Image 1,120,1001752668,1893320
35036,,Spot,1,Image 1,120,1001797744,1893519
33264,,Spot,1,Image 1,120,1001508526,1893566
41812,,Spot,1,Image 1,120,1001702303,1893824
39620,,Spot,1,Image 1,120,1001502485,1893834
32188,,Spot,1,Image 1,120,1001113875,1893873
31164,,Spot,1,Image 1,120,1001663898,1893899
33288,,Spot,1,Image 1,120,1001804646,1893918
31920,,Spot,1,Image 1,120,1001113909,1893924
40724,,Spot,1,Image 1,120,1001113935,1893957
34656,,Spot,1,Image 1,120,1001142234,1893973
33280,,Spot,1,Image 1,120,1001625632,1893983
33592,,Spot,1,Image 1,120,1001593319,1893986
30760,,Spot,1,Image 1,120,1001836777,1893993
36132,,Spot,1,Image 1,120,1001830620,1894036
28308,,Spot,1,Image 1,120,1001740745,1894056
33908,,Spot,1,Image 1,120,1001534688,1894064
30020,,Spot,1,Image 1,120,1001306921,1894097
54588,,Spot,1,Image 1,120,1001114212,1894100
35628,,Spot,1,Image 1,120,1001753521,1894108
33552,,Spot,1,Image 1,120,1001489972,1894114
31392,,Spot,1,Image 1,120,1001451602,1894116
55284,,Spot,1,Image 1,120,1001114996,1894143
36764,,Spot,1,Image 1,120,1001554313,1894163
33416,,Spot,1,Image 1,120,1001868573,1894197
43760,,Spot,1,Image 1,120,1001613011,1894198
34972,,Spot,1,Image 1,120,1001405525,1894203
40236,,Spot,1,Image 1,120,1001114259,1894208
33096,,Spot,1,Image 1,120,1001306967,1894209
34464,,Spot,1,Image 1,120,1001483735,1894221
42180,,Spot,1,Image 1,120,1001619476,1894226
36444,,Spot,1,Image 1,120,1001554356,1894227
34512,,Spot,1,Image 1,120,1001824977,1894230
48312,,Spot,1,Image 1,120,1001811402,1894234
32964,,Spot,1,Image 1,120,1001696188,1894240
42656,,Spot,1,Image 1,120,1001792419,1894655
38012,,Spot,1,Image 1,120,1001114859,1894711
40076,,Spot,1,Image 1,120,1001419573,1894715
43604,,Spot,1,Image 1,120,1001735158,1894728
48792,,Spot,1,Image 1,120,1001114914,1894759
53304,,Spot,1,Image 1,120,1001779653,1894762
65176,,Spot,1,Image 1,120,1001114932,1894770
35224,,Spot,1,Image 1,120,1001128992,1894794
38804,,Spot,1,Image 1,120,1001728974,1894801
38332,,Spot,1,Image 1,120,1001786169,1894821
34024,,Spot,1,Image 1,120,1001792599,1894834
26324,,Spot,1,Image 1,121,1001805637,1894920
26800,,Spot,1,Image 1,121,1001844263,1895207
27824,,Spot,1,Image 1,121,1001882544,1895273
23424,,Spot,1,Image 1,121,1001226103,1895342
23764,,Spot,1,Image 1,121,1001433804,1895782
33092,,Spot,1,Image 1,121,1001844879,1895853
42152,,Spot,1,Image 1,121,1001108915,1895957
33748,,Spot,1,Image 1,121,1001793721,1895960
36032,,Spot,1,Image 1,121,1001582324,1895981
33392,,Spot,1,Image 1,121,1001523831,1896018
38132,,Spot,1,Image 1,121,1001108958,1896029
32480,,Spot,1,Image 1,121,1001109002,1896057
28884,,Spot,1,Image 1,121,1001723718,1896106
26296,,Spot,1,Image 1,121,1001653353,1896113
30072,,Spot,1,Image 1,121,1001109146,1896159
31536,,Spot,1,Image 1,121,1001576001,1896214
21244,,Spot,1,Image 1,121,,1896377
21740,,Spot,1,Image 1,121,1001130700,1896384
32608,,Spot,1,Image 1,121,1001582822,1896390
26528,,Spot,1,Image 1,121,1001109487,1896415
27584,,Spot,1,Image 1,121,1001595831,1896441
20776,,Spot,1,Image 1,121,,1896475
27336,,Spot,1,Image 1,121,1001282372,1896502
33160,,Spot,1,Image 1,121,1001109538,1896513
30084,,Spot,1,Image 1,121,1001165762,1896535
28848,,Spot,1,Image 1,121,1001711345,1896555
31928,,Spot,1,Image 1,121,1001537238,1896566
29756,,Spot,1,Image 1,121,1001193006,1896578
23592,,Spot,1,Image 1,121,,1896618
22236,,Spot,1,Image 1,121,,1896633
25284,,Spot,1,Image 1,121,1001776487,1898031
30204,,Spot,1,Image 1,121,1001111580,1898226
26388,,Spot,1,Image 1,121,1001624050,1898759
29960,,Spot,1,Image 1,121,1001700976,1898890
24904,,Spot,1,Image 1,121,1001745710,1899036
30868,,Spot,1,Image 1,121,1001209582,1899124
30288,,Spot,1,Image 1,121,1001498439,1899179
30016,,Spot,1,Image 1,121,1001823027,1899303
30888,,Spot,1,Image 1,121,1001112749,1899321
35352,,Spot,1,Image 1,121,1001495082,1899368
30784,,Spot,1,Image 1,121,1001285396,1899382
32944,,Spot,1,Image 1,121,1001681960,1899417
35844,,Spot,1,Image 1,121,1001777972,1899480
31376,,Spot,1,Image 1,121,1001573009,1899655
41868,,Spot,1,Image 1,121,1001752668,1899714
36696,,Spot,1,Image 1,121,1001797744,1899916
32116,,Spot,1,Image 1,121,1001508526,1899956
45376,,Spot,1,Image 1,121,1001702303,1900228
32624,,Spot,1,Image 1,121,1001113875,1900274
36836,,Spot,1,Image 1,121,1001663898,1900299
34956,,Spot,1,Image 1,121,1001804646,1900324
31736,,Spot,1,Image 1,121,1001113909,1900325
30940,,Spot,1,Image 1,121,1001651247,1900359
42180,,Spot,1,Image 1,121,1001113935,1900364
33868,,Spot,1,Image 1,121,1001142234,1900378
33956,,Spot,1,Image 1,121,1001625632,1900394
31440,,Spot,1,Image 1,121,1001593319,1900395
32524,,Spot,1,Image 1,121,1001836777,1900405
34700,,Spot,1,Image 1,121,1001778889,1900442
36348,,Spot,1,Image 1,121,1001830620,1900450
26472,,Spot,1,Image 1,121,1001740745,1900462
31476,,Spot,1,Image 1,121,1001534688,1900473
39068,,Spot,1,Image 1,121,1001728974,1900484
57924,,Spot,1,Image 1,121,1001114212,1900501
27968,,Spot,1,Image 1,121,1001306921,1900502
32604,,Spot,1,Image 1,121,1001489972,1900524
30960,,Spot,1,Image 1,121,1001451602,1900526
54980,,Spot,1,Image 1,121,1001114996,1900549
35192,,Spot,1,Image 1,121,1001554313,1900562
48656,,Spot,1,Image 1,121,1001613011,1900586
35448,,Spot,1,Image 1,121,1001405525,1900598
39052,,Spot,1,Image 1,121,1001114259,1900599
34916,,Spot,1,Image 1,121,1001483735,1900613
41272,,Spot,1,Image 1,121,1001619476,1900620
35084,,Spot,1,Image 1,121,1001824977,1900625
40832,,Spot,1,Image 1,121,1001811402,1900630
32088,,Spot,1,Image 1,121,1001696188,1900648
49080,,Spot,1,Image 1,121,1001792419,1901062
42352,,Spot,1,Image 1,121,1001114859,1901115
42232,,Spot,1,Image 1,121,1001419573,1901118
52036,,Spot,1,Image 1,121,1001735158,1901130
46716,,Spot,1,Image 1,121,1001114914,1901165
55956,,Spot,1,Image 1,121,1001779653,1901170
53304,,Spot,1,Image 1,121,1001114932,1901175
35048,,Spot,1,Image 1,121,1001128992,1901197
37700,,Spot,1,Image 1,121,1001786169,1901221
34348,,Spot,1,Image 1,121,1001792599,1901233
29140,,Spot,1,Image 1,122,1001805637,1901320
23600,,Spot,1,Image 1,122,1001844263,1901604
26360,,Spot,1,Image 1,122,1001882544,1901670
25612,,Spot,1,Image 1,122,1001226103,1901738
29972,,Spot,1,Image 1,122,1001433804,1902167
29660,,Spot,1,Image 1,122,1001844879,1902239
