X,Y,Lr,Ch,Density,DoC,D1_D2,Lr_rAboveThresh
18995,27287,462872.016976468,1,0.00557042300821634,0.961000433608943,0.00477464829275686,1
17007,26468,886332.432950245,1,0.018302818455568,0.829702322821855,0.0175070437401085,1
19004,27303,499958.919762255,1,0.00636619772367581,0.820347812606652,0.00636619772367581,1
16992,26473,823686.790988886,1,0.0159154943091895,0.707725009470546,0.0159154943091895,1
19003,27292,462872.016976468,1,0.00557042300821634,0.82721168802241,0.00477464829275686,1
19014,27287,534478.567203418,1,0.00716197243913529,0.73596332967267,0.00716197243913529,1
19023,27310,707048.684957184,1,0.0119366207318921,0.591833286273527,0.0119366207318921,1
14521,24745,188966.709634203,1,0.00159154943091895,-0.00697170509742163,0.00159154943091895,1
14630,24770,654599.884051111,1,0.0103450713009732,-0.217042282953786,0.0103450713009732,1
15233,26004,267239.283601709,1,0.00238732414637843,0.0335771627236647,0.00238732414637843,1
16852,27735,1017616.87444212,1,0.0238732414637843,0.940801101429126,0.0230774667483248,1
16896,27747,566900.12890261,1,0.00795774715459477,0.699005857024064,0.00477464829275686,1
17551,26330,499958.919762255,1,0.00636619772367581,-0.300537570748269,0.00636619772367581,1
15390,27223,422542.408226543,1,0.00477464829275686,0,0.00477464829275686,1
15321,27236,267239.283601709,1,0.00238732414637843,0,0.00238732414637843,1
15381,27217,534478.567203418,1,0.00716197243913529,0,0.00716197243913529,1
15320,27232,327299.942025555,1,0.00318309886183791,0,0.00318309886183791,1
15381,27235,462872.016976468,1,0.00557042300821634,0,0.00557042300821634,1
15373,27231,566900.12890261,1,0.00795774715459477,0,0.00795774715459477,1
18297,25681,566900.12890261,1,0.00795774715459477,-0.3920739629831,0.00795774715459477,1
18480,27220,0,1,0.000795774715459477,0,0.000795774715459477,0
18316,25687,681329.160941835,1,0.0111408460164327,-0.399860316365464,0.0111408460164327,1
18306,25696,597565.204391766,1,0.00875352187005424,-0.424534361796367,0.00875352187005424,1
18305,25670,534478.567203418,1,0.00716197243913529,-0.361617592811349,0.00716197243913529,1
16903,26509,1068957.13440684,1,0.0262605656101627,0.137401780405314,0.0262605656101627,1
18509,27044,0,1,0.000795774715459477,0,0.000795774715459477,0
18314,26841,626731.67372469,1,0.00954929658551372,-0.337398013021151,0.00954929658551372,1
16923,26531,779129.703547243,1,0.0143239448782706,0.0200422714000564,0.0143239448782706,1
16894,26510,963544.939844225,1,0.0214859173174059,0.16262528038855,0.0214859173174059,1
18346,26844,707048.684957184,1,0.0119366207318921,-0.237605294701483,0.0119366207318921,1
16900,26507,1052122.11166257,1,0.0254647908947033,0.181711015733378,0.0254647908947033,1
18341,26839,626731.67372469,1,0.00954929658551372,-0.277245861234009,0.00954929658551372,1
16882,26499,755866.838536813,1,0.0135281701628111,0.292709279280376,0.0135281701628111,1
18321,26817,267239.283601709,1,0.00238732414637843,-0.36987042333256,0.00238732414637843,1
18331,26842,681329.160941835,1,0.0111408460164327,-0.294780379909649,0.0111408460164327,1
18340,26832,534478.567203418,1,0.00716197243913529,-0.312675009844421,0.00716197243913529,1
18329,26846,654599.884051111,1,0.0103450713009732,-0.304493997050021,0.0103450713009732,1
18336,26848,681329.160941835,1,0.0111408460164327,-0.245381114173469,0.0111408460164327,1
18270,26817,267239.283601709,1,0.00238732414637843,-0.382706921094489,0.00238732414637843,1
18320,26846,681329.160941835,1,0.0111408460164327,-0.315757773693492,0.0111408460164327,1
18233,26831,267239.283601709,1,0.00238732414637843,-0.383704127361656,0.00238732414637843,1
17762,26051,0,1,0.000795774715459477,0,0.000795774715459477,0
17801,26039,462872.016976468,1,0.00557042300821634,-0.56210287701783,0.00557042300821634,1
17798,26014,566900.12890261,1,0.00795774715459477,-0.505743658834896,0.00795774715459477,1
17807,26030,499958.919762255,1,0.00636619772367581,-0.544560958001048,0.00636619772367581,1
17789,26037,597565.204391766,1,0.00875352187005424,-0.547192114193696,0.00875352187005424,1
18353,26563,0,1,0.000795774715459477,0,0.000795774715459477,0
16618,28938,327299.942025555,1,0.00318309886183791,-0.30527762058382,0.00318309886183791,1
16600,28932,377933.419268407,1,0.00397887357729738,-0.334399841301129,0.00397887357729738,1
16639,28926,188966.709634203,1,0.00159154943091895,-0.257257843398155,0.00159154943091895,1
16616,28909,188966.709634203,1,0.00159154943091895,-0.290390528747205,0.00159154943091895,1
16591,28904,188966.709634203,1,0.00159154943091895,-0.327294690244663,0.00159154943091895,1
16558,28925,0,1,0.000795774715459477,0,0.000795774715459477,0
16508,28926,0,1,0.000795774715459477,0,0.000795774715459477,0
18684,27879,597565.204391766,1,0.00875352187005424,-0.345027733732398,0.00875352187005424,1
18677,27889,823686.790988886,1,0.0159154943091895,-0.306625907428461,0.0159154943091895,1
18531,27044,0,1,0.000795774715459477,0,0.000795774715459477,0
18904,24787,0,1,0.000795774715459477,0,0.000795774715459477,0
18953,24805,188966.709634203,1,0.00159154943091895,-0.0793788776577297,0.00159154943091895,1
18976,24829,188966.709634203,1,0.00159154943091895,0.278076760494989,0.000795774715459477,1
18993,28096,963544.939844225,1,0.0214859173174059,0.446291424469054,0.0214859173174059,1
18981,28101,865954.250725478,1,0.0175070437401085,0.521158819821819,0.0175070437401085,1
19017,25984,377933.419268407,1,0.00397887357729738,0.0979587948772558,0.00397887357729738,1
19034,26003,707048.684957184,1,0.0119366207318921,0.315681032167351,0.0119366207318921,1
14697,25240,0,1,0.000795774715459477,0,0.000795774715459477,0
18410,25868,462872.016976468,1,0.00557042300821634,-0.34119756398764,0.00557042300821634,1
18400,25857,327299.942025555,1,0.00318309886183791,-0.379132183798013,0.00318309886183791,1
18411,25883,462872.016976468,1,0.00557042300821634,-0.347148018993603,0.00557042300821634,1
19029,26004,707048.684957184,1,0.0119366207318921,0.293579178629868,0.0119366207318921,1
18805,27985,823686.790988886,1,0.0159154943091895,0.534007480636953,0.0151197195937301,1
18780,28001,534478.567203418,1,0.00716197243913529,0.714401142072979,0.00636619772367581,1
16799,26497,327299.942025555,1,0.00318309886183791,-0.383145690689086,0.00318309886183791,1
16711,26433,0,1,0.000795774715459477,0,0.000795774715459477,0
14777,24763,422542.408226543,1,0.00477464829275686,-0.689401520238694,0.00477464829275686,1
14982,25462,188966.709634203,1,0.00159154943091895,-0.351644230365555,0.00159154943091895,1
17837,27444,534478.567203418,1,0.00716197243913529,-0.20779248422009,0.00716197243913529,1
17838,27440,597565.204391766,1,0.00875352187005424,-0.190908439938805,0.00875352187005424,1
16418,26455,188966.709634203,1,0.00159154943091895,-0.450973252267453,0.00159154943091895,1
16410,26427,944833.548171017,1,0.0206901426019464,-0.509925251114709,0.0206901426019464,1
18821,25374,462872.016976468,1,0.00557042300821634,-0.429206395963832,0.00557042300821634,1
18839,25390,377933.419268407,1,0.00397887357729738,-0.393134105259984,0.00397887357729738,1
18805,25370,462872.016976468,1,0.00557042300821634,-0.414930455989883,0.00557042300821634,1
18834,25368,327299.942025555,1,0.00318309886183791,-0.447790824455109,0.00318309886183791,1
18823,25389,377933.419268407,1,0.00397887357729738,-0.410756943473039,0.00397887357729738,1
16889,27664,681329.160941835,1,0.0111408460164327,-0.0799790864023075,0.0111408460164327,1
15542,26166,327299.942025555,1,0.00318309886183791,0.840975780593196,0.00159154943091895,1
17860,27385,462872.016976468,1,0.00557042300821634,0.25513281262348,0.00557042300821634,1
17852,27441,534478.567203418,1,0.00716197243913529,-0.250731649425448,0.00716197243913529,1
17897,27420,267239.283601709,1,0.00238732414637843,-0.20855993194045,0.00238732414637843,1
17887,27386,422542.408226543,1,0.00477464829275686,-0.0369267023677439,0.00477464829275686,1
17810,27399,731864.919400882,1,0.0127323954473516,0.330652790141311,0.0127323954473516,1
17868,27394,377933.419268407,1,0.00397887357729738,0.0158503170067156,0.00397887357729738,1
17901,27378,267239.283601709,1,0.00238732414637843,0.0641890460562203,0.00238732414637843,1
16909,27638,597565.204391766,1,0.00875352187005424,-0.350165217656806,0.00875352187005424,1
17369,25857,267239.283601709,1,0.00238732414637843,-0.593517650049218,0.00238732414637843,1
17329,25862,462872.016976468,1,0.00557042300821634,-0.521881139193124,0.00557042300821634,1
17334,25869,462872.016976468,1,0.00557042300821634,-0.532750378924785,0.00557042300821634,1
17341,25888,188966.709634203,1,0.00159154943091895,-0.532405137196533,0.00159154943091895,1
17365,25866,267239.283601709,1,0.00238732414637843,-0.587707924475996,0.00238732414637843,1
17379,25908,0,1,0.000795774715459477,0,0.000795774715459477,0
17306,25887,267239.283601709,1,0.00238732414637843,-0.472001744569833,0.00238732414637843,1
17312,25847,267239.283601709,1,0.00238732414637843,-0.446181924101947,0.00238732414637843,1
17283,25884,0,1,0.000795774715459477,0,0.000795774715459477,0
17322,25877,462872.016976468,1,0.00557042300821634,-0.481235011657863,0.00557042300821634,1
17361,25857,327299.942025555,1,0.00318309886183791,-0.570391931681479,0.00318309886183791,1
17338,25855,422542.408226543,1,0.00477464829275686,-0.524151464472713,0.00477464829275686,1
17333,25854,422542.408226543,1,0.00477464829275686,-0.518051296907485,0.00477464829275686,1
17347,25848,327299.942025555,1,0.00318309886183791,-0.478702366602486,0.00318309886183791,1
17325,25860,499958.919762255,1,0.00636619772367581,-0.522002520265224,0.00636619772367581,1
15764,24827,597565.204391766,1,0.00875352187005424,-0.132625537055238,0.00875352187005424,1
15761,24817,626731.67372469,1,0.00954929658551372,-0.126855328200654,0.00954929658551372,1
16883,27640,597565.204391766,1,0.00875352187005424,-0.150193196196864,0.00875352187005424,1
15737,24817,462872.016976468,1,0.00557042300821634,0.0488326461896891,0.00557042300821634,1
17305,25904,188966.709634203,1,0.00159154943091895,-0.490023532711707,0.00159154943091895,1
15759,24830,534478.567203418,1,0.00716197243913529,-0.12998204260882,0.00716197243913529,1
15719,24820,188966.709634203,1,0.00159154943091895,0.284733666234688,0.00159154943091895,1
18963,24779,0,1,0.000795774715459477,0,0.000795774715459477,0
18984,24752,267239.283601709,1,0.00238732414637843,-0.296180361789751,0.00238732414637843,1
16876,27650,597565.204391766,1,0.00875352187005424,-0.129053462328933,0.00875352187005424,1
15660,25120,188966.709634203,1,0.00159154943091895,0.291773197709034,0.00159154943091895,1
15680,25106,0,1,0.000795774715459477,0,0.000795774715459477,0
15647,25114,188966.709634203,1,0.00159154943091895,0.267434536469769,0.00159154943091895,1
15605,25092,0,1,0.000795774715459477,0,0.000795774715459477,0
18834,27210,188966.709634203,1,0.00159154943091895,0.151984299266274,0.00159154943091895,1
18926,27172,0,1,0.000795774715459477,0,0.000795774715459477,0
18872,27157,944833.548171017,1,0.0206901426019464,-0.329434822045509,0.0206901426019464,1
18882,27162,865954.250725478,1,0.0175070437401085,-0.303217599465223,0.0175070437401085,1
18862,27181,597565.204391766,1,0.00875352187005424,-0.268298785197449,0.00875352187005424,1
18857,27147,597565.204391766,1,0.00875352187005424,-0.39827529211789,0.00875352187005424,1
14789,24744,499958.919762255,1,0.00636619772367581,-0.521738095242633,0.00636619772367581,1
18335,26731,566900.12890261,1,0.00795774715459477,-0.539684743688275,0.00795774715459477,1
18341,26772,267239.283601709,1,0.00238732414637843,-0.459646529935988,0.00238732414637843,1
18296,26683,865954.250725478,1,0.0175070437401085,-0.572406937363386,0.0175070437401085,1
18299,26654,422542.408226543,1,0.00477464829275686,-0.554039862303673,0.00477464829275686,1
18246,26688,906252.502920394,1,0.0190985931710274,-0.589292933271102,0.0190985931710274,1
18309,26748,566900.12890261,1,0.00795774715459477,-0.519221230560757,0.00795774715459477,1
18269,26619,188966.709634203,1,0.00159154943091895,-0.150280767768704,0.00159154943091895,1
18247,26681,944833.548171017,1,0.0206901426019464,-0.606436479758127,0.0206901426019464,1
18282,26693,801717.850805127,1,0.0151197195937301,-0.553191162059838,0.0151197195937301,1
18307,26690,801717.850805127,1,0.0151197195937301,-0.547844286077546,0.0151197195937301,1
18269,26713,731864.919400882,1,0.0127323954473516,-0.517400909966336,0.0127323954473516,1
18293,26752,597565.204391766,1,0.00875352187005424,-0.503440987764453,0.00875352187005424,1
17804,27407,779129.703547243,1,0.0143239448782706,0.250965907875927,0.0143239448782706,1
18287,26715,707048.684957184,1,0.0119366207318921,-0.516468471082469,0.0119366207318921,1
18387,26775,188966.709634203,1,0.00159154943091895,-0.2746614375465,0.00159154943091895,1
14735,24920,0,1,0.000795774715459477,0,0.000795774715459477,0
18845,27207,188966.709634203,1,0.00159154943091895,0.0365053763397269,0.00159154943091895,1
18776,26945,779129.703547243,1,0.0143239448782706,-0.653650036007782,0.0143239448782706,1
18291,26725,681329.160941835,1,0.0111408460164327,-0.512454014346332,0.0111408460164327,1
18330,26687,534478.567203418,1,0.00716197243913529,-0.561942796292722,0.00716197243913529,1
18318,26692,731864.919400882,1,0.0127323954473516,-0.55485746653784,0.0127323954473516,1
18286,26663,566900.12890261,1,0.00795774715459477,-0.560050601692434,0.00795774715459477,1
16969,26506,462872.016976468,1,0.00557042300821634,0.359406152876301,0.00557042300821634,1
18101,26703,0,1,0.000795774715459477,0,0.000795774715459477,0
16924,26516,1068957.13440684,1,0.0262605656101627,0.133927482506754,0.0262605656101627,1
16910,26496,1085531.10160384,1,0.0270563403256222,0.294862109483065,0.0270563403256222,1
16878,26519,377933.419268407,1,0.00397887357729738,0.0766352096177267,0.00397887357729738,1
16847,26497,377933.419268407,1,0.00397887357729738,0.125003906077089,0.00397887357729738,1
16917,26521,981899.826076666,1,0.0222816920328653,0.0994440222965501,0.0222816920328653,1
18223,26699,597565.204391766,1,0.00875352187005424,-0.584774047618826,0.00875352187005424,1
18299,26701,823686.790988886,1,0.0159154943091895,-0.524088111039994,0.0159154943091895,1
18282,26758,422542.408226543,1,0.00477464829275686,-0.491223650571359,0.00477464829275686,1
18275,26708,779129.703547243,1,0.0143239448782706,-0.529540772058169,0.0143239448782706,1
18300,26693,823686.790988886,1,0.0159154943091895,-0.546484484589579,0.0159154943091895,1
18238,26669,707048.684957184,1,0.0119366207318921,-0.626667630405967,0.0119366207318921,1
18290,26676,823686.790988886,1,0.0159154943091895,-0.597518175640563,0.0159154943091895,1
18324,26718,707048.684957184,1,0.0119366207318921,-0.537874558452926,0.0119366207318921,1
18318,26660,422542.408226543,1,0.00477464829275686,-0.608174823493627,0.00477464829275686,1
18302,26692,801717.850805127,1,0.0151197195937301,-0.546978165088073,0.0151197195937301,1
18258,26723,499958.919762255,1,0.00636619772367581,-0.469346232733224,0.00636619772367581,1
18254,26665,707048.684957184,1,0.0119366207318921,-0.626986192963654,0.0119366207318921,1
18237,26681,823686.790988886,1,0.0159154943091895,-0.607885249080625,0.0159154943091895,1
18236,26669,681329.160941835,1,0.0111408460164327,-0.628720239215239,0.0111408460164327,1
18217,26700,566900.12890261,1,0.00795774715459477,-0.58467639623687,0.00795774715459477,1
18356,26719,462872.016976468,1,0.00557042300821634,-0.563929931227945,0.00557042300821634,1
18336,26697,566900.12890261,1,0.00795774715459477,-0.565864640995312,0.00795774715459477,1
18226,26712,534478.567203418,1,0.00716197243913529,-0.559743402317585,0.00716197243913529,1
18244,26701,845084.816453086,1,0.016711269024649,-0.566351947611079,0.016711269024649,1
18329,26706,681329.160941835,1,0.0111408460164327,-0.499381660603484,0.0111408460164327,1
18314,26724,626731.67372469,1,0.00954929658551372,-0.531009012702492,0.00954929658551372,1
18253,26672,865954.250725478,1,0.0175070437401085,-0.618526694579309,0.0175070437401085,1
18309,26713,626731.67372469,1,0.00954929658551372,-0.534522161319641,0.00954929658551372,1
18258,26697,925744.033952937,1,0.0198943678864869,-0.564740318551298,0.0198943678864869,1
18251,26701,801717.850805127,1,0.0151197195937301,-0.562940526923242,0.0151197195937301,1
18218,26657,327299.942025555,1,0.00318309886183791,-0.622619746393841,0.00318309886183791,1
18296,26689,823686.790988886,1,0.0159154943091895,-0.560017636193879,0.0159154943091895,1
18236,26726,422542.408226543,1,0.00477464829275686,-0.522711386166913,0.00477464829275686,1
18336,26723,626731.67372469,1,0.00954929658551372,-0.550040582940168,0.00954929658551372,1
18286,26712,755866.838536813,1,0.0135281701628111,-0.51984394542141,0.0135281701628111,1
18312,26719,566900.12890261,1,0.00795774715459477,-0.52784234667286,0.00795774715459477,1
18342,26718,626731.67372469,1,0.00954929658551372,-0.553695640981531,0.00954929658551372,1
18302,26696,823686.790988886,1,0.0159154943091895,-0.541127528641089,0.0159154943091895,1
14482,24809,944833.548171017,1,0.0206901426019464,-0.0305730998576186,0.0206901426019464,1
18230,26685,731864.919400882,1,0.0127323954473516,-0.606000441593729,0.0127323954473516,1
14507,24814,801717.850805127,1,0.0151197195937301,0.123830466175384,0.0151197195937301,1
14478,24816,1017616.87444212,1,0.0238732414637843,0.0523081214120361,0.0238732414637843,1
14503,24820,845084.816453086,1,0.016711269024649,0.196024900762445,0.016711269024649,1
18333,26777,327299.942025555,1,0.00318309886183791,-0.456155071918232,0.00318309886183791,1
14453,24804,566900.12890261,1,0.00795774715459477,-0.173356667957306,0.00795774715459477,1
18262,26671,707048.684957184,1,0.0119366207318921,-0.615782017897547,0.0119366207318921,1
18260,26667,707048.684957184,1,0.0119366207318921,-0.622478647344944,0.0119366207318921,1
14807,24753,845084.816453086,1,0.016711269024649,-0.452080887170745,0.0159154943091895,1
18372,26729,377933.419268407,1,0.00397887357729738,-0.488566731996103,0.00397887357729738,1
18261,26701,823686.790988886,1,0.0159154943091895,-0.556242132984018,0.0159154943091895,1
18280,26686,731864.919400882,1,0.0127323954473516,-0.573433042021348,0.0127323954473516,1
16877,27698,845084.816453086,1,0.016711269024649,0.378298237959294,0.016711269024649,1
16828,27669,801717.850805127,1,0.0151197195937301,0.621775162844286,0.0143239448782706,1
16827,27678,779129.703547243,1,0.0143239448782706,0.741372472156817,0.0135281701628111,1
16839,27685,801717.850805127,1,0.0151197195937301,0.713923963391783,0.0135281701628111,1
16859,27697,731864.919400882,1,0.0127323954473516,0.621699440992716,0.0119366207318921,1
16833,27685,801717.850805127,1,0.0151197195937301,0.777126141787228,0.0135281701628111,1
16848,27672,801717.850805127,1,0.0151197195937301,0.425771705190099,0.0151197195937301,1
16866,27684,963544.939844225,1,0.0214859173174059,0.327857826605255,0.0214859173174059,1
16846,27676,823686.790988886,1,0.0159154943091895,0.481357857850717,0.0159154943091895,1
16816,27691,779129.703547243,1,0.0143239448782706,0.973995024344767,0.0127323954473516,1
16879,27713,707048.684957184,1,0.0119366207318921,0.508530090912411,0.0119366207318921,1
14484,24945,462872.016976468,1,0.00557042300821634,0.857006967245949,0.00477464829275686,1
16806,27683,654599.884051111,1,0.0103450713009732,0.810407376648894,0.00795774715459477,1
16900,27722,377933.419268407,1,0.00397887357729738,0.558292691798345,0.00397887357729738,1
14472,24939,462872.016976468,1,0.00557042300821634,0.860660662208161,0.00477464829275686,1
18337,26696,534478.567203418,1,0.00716197243913529,-0.567168087238131,0.00716197243913529,1
18290,26713,755866.838536813,1,0.0135281701628111,-0.520461407805298,0.0135281701628111,1
18301,26674,755866.838536813,1,0.0135281701628111,-0.597083674050249,0.0135281701628111,1
18295,26688,823686.790988886,1,0.0159154943091895,-0.561608404890716,0.0159154943091895,1
18264,26678,779129.703547243,1,0.0143239448782706,-0.601616932930025,0.0143239448782706,1
18255,26681,865954.250725478,1,0.0175070437401085,-0.601039868485097,0.0175070437401085,1
14403,25293,188966.709634203,1,0.00159154943091895,-0.725658101283639,0.00159154943091895,1
14348,25313,267239.283601709,1,0.00238732414637843,0.271265250232216,0.00238732414637843,1
14405,25267,267239.283601709,1,0.00238732414637843,-0.647028929784967,0.00238732414637843,1
18190,26690,422542.408226543,1,0.00477464829275686,-0.612797505178369,0.00477464829275686,1
18276,26734,566900.12890261,1,0.00795774715459477,-0.492043633391285,0.00795774715459477,1
18305,26733,597565.204391766,1,0.00875352187005424,-0.518025951312125,0.00875352187005424,1
18239,26696,845084.816453086,1,0.016711269024649,-0.580409579253909,0.016711269024649,1
14684,25393,731864.919400882,1,0.0127323954473516,0.370132946197553,0.00716197243913529,1
18275,26680,707048.684957184,1,0.0119366207318921,-0.592409060014755,0.0119366207318921,1
18243,26690,845084.816453086,1,0.016711269024649,-0.587560901959749,0.016711269024649,1
14467,24806,779129.703547243,1,0.0143239448782706,-0.121140994188432,0.0143239448782706,1
18386,26724,327299.942025555,1,0.00318309886183791,-0.511871153940786,0.00318309886183791,1
18291,26690,845084.816453086,1,0.016711269024649,-0.559403938185779,0.016711269024649,1
16158,24935,422542.408226543,1,0.00477464829275686,-0.336820912488932,0.00477464829275686,1
18324,26718,707048.684957184,1,0.0119366207318921,-0.537874558452926,0.0119366207318921,1
16094,24913,0,1,0.000795774715459477,0,0.000795774715459477,0
16146,24921,422542.408226543,1,0.00477464829275686,-0.237503649586755,0.00477464829275686,1
18271,26653,377933.419268407,1,0.00397887357729738,-0.56208017727799,0.00397887357729738,1
16169,24923,422542.408226543,1,0.00477464829275686,-0.370283846218441,0.00477464829275686,1
18210,26701,499958.919762255,1,0.00636619772367581,-0.590972719414981,0.00636619772367581,1
18241,26663,654599.884051111,1,0.0103450713009732,-0.622293111435757,0.0103450713009732,1
18294,26752,597565.204391766,1,0.00875352187005424,-0.504424864931513,0.00875352187005424,1
18289,26726,707048.684957184,1,0.0119366207318921,-0.508267519508251,0.0119366207318921,1
18245,26669,779129.703547243,1,0.0143239448782706,-0.621755954221031,0.0143239448782706,1
18288,26695,906252.502920394,1,0.0190985931710274,-0.545497259563632,0.0190985931710274,1
18131,26616,0,1,0.000795774715459477,0,0.000795774715459477,0
18271,26693,823686.790988886,1,0.0159154943091895,-0.562568570616679,0.0159154943091895,1
18302,26680,779129.703547243,1,0.0143239448782706,-0.573830875280539,0.0143239448782706,1
18290,26714,755866.838536813,1,0.0135281701628111,-0.518126377320452,0.0135281701628111,1
18222,26646,377933.419268407,1,0.00397887357729738,-0.540191565539776,0.00397887357729738,1
18274,26700,755866.838536813,1,0.0135281701628111,-0.54644530360865,0.0135281701628111,1
18321,26656,327299.942025555,1,0.00318309886183791,-0.613298339195716,0.00318309886183791,1
18327,26732,566900.12890261,1,0.00795774715459477,-0.534767716146673,0.00795774715459477,1
18242,26683,845084.816453086,1,0.016711269024649,-0.604249076244203,0.016711269024649,1
16424,26410,1101855.79360424,1,0.0278521150410817,-0.574296448325342,0.0278521150410817,1
18257,26687,906252.502920394,1,0.0190985931710274,-0.586347149748492,0.0190985931710274,1
18342,26730,566900.12890261,1,0.00795774715459477,-0.549475145557568,0.00795774715459477,1
18429,26683,377933.419268407,1,0.00397887357729738,-0.503720685882557,0.00397887357729738,1
18431,26683,422542.408226543,1,0.00477464829275686,-0.505197130362109,0.00477464829275686,1
18441,26668,534478.567203418,1,0.00716197243913529,-0.415260427254132,0.00716197243913529,1
18443,26672,499958.919762255,1,0.00636619772367581,-0.45481245900364,0.00636619772367581,1
16910,27671,566900.12890261,1,0.00795774715459477,-0.151420159348222,0.00795774715459477,1
16880,27659,731864.919400882,1,0.0127323954473516,-0.0461231403626413,0.0127323954473516,1
18186,26699,462872.016976468,1,0.00557042300821634,-0.602464780625396,0.00557042300821634,1
18264,26761,327299.942025555,1,0.00318309886183791,-0.447397422936186,0.00318309886183791,1
18230,26747,462872.016976468,1,0.00557042300821634,-0.49288956279011,0.00557042300821634,1
18287,26720,707048.684957184,1,0.0119366207318921,-0.512746438811862,0.0119366207318921,1
18329,26688,534478.567203418,1,0.00716197243913529,-0.561537320300511,0.00716197243913529,1
18270,26695,886332.432950245,1,0.018302818455568,-0.561854404731575,0.018302818455568,1
18365,26755,327299.942025555,1,0.00318309886183791,-0.500177388826359,0.00318309886183791,1
15522,24758,0,1,0.000795774715459477,0,0.000795774715459477,0
18309,26743,597565.204391766,1,0.00875352187005424,-0.522969766847577,0.00875352187005424,1
18305,26714,779129.703547243,1,0.0143239448782706,-0.529666874530385,0.0143239448782706,1
14951,24952,681329.160941835,1,0.0111408460164327,0.678764780563147,0.00557042300821634,1
18184,26695,422542.408226543,1,0.00477464829275686,-0.601260823074498,0.00477464829275686,1
18254,26702,845084.816453086,1,0.016711269024649,-0.561508904901187,0.016711269024649,1
18338,26729,597565.204391766,1,0.00875352187005424,-0.544118037421998,0.00875352187005424,1
17049,26455,823686.790988886,1,0.0159154943091895,0.864299523445573,0.0135281701628111,1
17022,26435,1085531.10160384,1,0.0270563403256222,0.863492923847472,0.0198943678864869,1
17056,26455,707048.684957184,1,0.0119366207318921,0.843033381574356,0.0111408460164327,1
18321,26746,499958.919762255,1,0.00636619772367581,-0.526914451097118,0.00636619772367581,1
17006,26415,865954.250725478,1,0.0175070437401085,0.984708333189812,0.0119366207318921,1
17031,26455,906252.502920394,1,0.0190985931710274,0.98111706169397,0.016711269024649,1
18346,26673,0,1,0.000795774715459477,0,0.000795774715459477,0
17059,26433,801717.850805127,1,0.0151197195937301,0.878500526039255,0.0103450713009732,1
18257,26654,566900.12890261,1,0.00795774715459477,-0.563980014827248,0.00795774715459477,1
18309,26709,755866.838536813,1,0.0135281701628111,-0.53617017495973,0.0135281701628111,1
18276,26760,422542.408226543,1,0.00477464829275686,-0.482639831499633,0.00477464829275686,1
18246,26757,377933.419268407,1,0.00397887357729738,-0.458603931568683,0.00397887357729738,1
18187,26704,462872.016976468,1,0.00557042300821634,-0.591022094166844,0.00557042300821634,1
19035,26334,188966.709634203,1,0.00159154943091895,0.36375129508674,0.00159154943091895,1
18358,26761,267239.283601709,1,0.00238732414637843,-0.495371079152118,0.00238732414637843,1
18263,26704,801717.850805127,1,0.0151197195937301,-0.543960131503395,0.0151197195937301,1
18223,26752,327299.942025555,1,0.00318309886183791,-0.506793845671353,0.00318309886183791,1
18221,26662,422542.408226543,1,0.00477464829275686,-0.627518761916373,0.00477464829275686,1
19053,27385,566900.12890261,1,0.00795774715459477,0.84120788850795,0.00716197243913529,1
19061,27382,422542.408226543,1,0.00477464829275686,0.709750788509753,0.00477464829275686,1
19033,27384,707048.684957184,1,0.0119366207318921,0.986304952935376,0.0103450713009732,1
19021,27395,654599.884051111,1,0.0103450713009732,0.859751072162641,0.00954929658551372,1
19029,27401,707048.684957184,1,0.0119366207318921,0.857252021072235,0.0103450713009732,1
19027,27373,597565.204391766,1,0.00875352187005424,0.863830307929589,0.00795774715459477,1
17009,26463,886332.432950245,1,0.018302818455568,0.967725110931773,0.0175070437401085,1
16944,26472,534478.567203418,1,0.00716197243913529,0.723454523962718,0.00716197243913529,1
16952,26500,755866.838536813,1,0.0135281701628111,0.316814465338431,0.0135281701628111,1
18311,26679,755866.838536813,1,0.0135281701628111,-0.56504687666572,0.0135281701628111,1
18238,26680,823686.790988886,1,0.0159154943091895,-0.609604908541844,0.0159154943091895,1
18301,26666,626731.67372469,1,0.00954929658551372,-0.613551125032487,0.00954929658551372,1
14101,24791,462872.016976468,1,0.00557042300821634,-0.260940427068164,0.00557042300821634,1
18905,27197,422542.408226543,1,0.00477464829275686,-0.0687904115113507,0.00477464829275686,1
14113,24764,534478.567203418,1,0.00716197243913529,-0.340600509244731,0.00716197243913529,1
14127,24788,626731.67372469,1,0.00954929658551372,-0.313271881133622,0.00954929658551372,1
14111,24776,597565.204391766,1,0.00875352187005424,-0.332786755765071,0.00875352187005424,1
16942,26427,707048.684957184,1,0.0119366207318921,0.957246303542303,0.00636619772367581,1
15751,29635,566900.12890261,1,0.00795774715459477,0,0.00795774715459477,1
15735,29637,462872.016976468,1,0.00557042300821634,0,0.00557042300821634,1
15741,29634,422542.408226543,1,0.00477464829275686,0,0.00477464829275686,1
15776,29649,422542.408226543,1,0.00477464829275686,0,0.00477464829275686,1
18305,26667,654599.884051111,1,0.0103450713009732,-0.607923191940696,0.0103450713009732,1
18373,26740,327299.942025555,1,0.00318309886183791,-0.459558926038212,0.00318309886183791,1
18250,26684,944833.548171017,1,0.0206901426019464,-0.601580439935725,0.0206901426019464,1
